seed,protocol,embedding_mode,concentration_mode,method,alpha,far_lambda,completed_steps,terminal_class,task_performance_collapse,support_or_temperature_boundary,nan_inf_numerical_failure,final_hidden_optimal_probability,final_positive_support_probability,final_expected_semantic_reward,final_normalized_semantic_extrapolation,final_entropy_mean,final_effective_support_mean,final_effective_support_p05,final_concentration_mean,final_concentration_min,final_concentration_max
0,E6-C,shuffled,learnable,local_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.026779670268297195,0.13420212268829346,0.5483803153038025,0.11842246353626251,2.134350299835205,11.607738494873047,2.739569902420044,10.528291702270508,0.31293416023254395,22.074674606323242
0,E6-C,shuffled,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.03173411637544632,0.15307612717151642,0.5775827169418335,-0.00030997954308986664,0.16202899813652039,1.2176989316940308,1.0,156.5140380859375,141.4940948486328,161.51153564453125
0,E6-C,shuffled,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.024525372311472893,0.12403935194015503,0.5290281772613525,0.03635013476014137,0.18784373998641968,1.2592525482177734,1.0000001192092896,135.7984161376953,108.93350982666016,145.08558654785156
1,E6-A,aligned,fixed,positive_only,0.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.15011951327323914,0.586484968662262,0.857103705406189,-0.1684344857931137,2.2425854206085205,9.8006591796875,6.018195152282715,8.0,8.0,8.0
1,E6-A,aligned,fixed,local_only,0.1,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.17233465611934662,0.571072518825531,0.8689245581626892,-0.0009231960866600275,2.2369983196258545,9.718923568725586,6.088345050811768,8.0,8.0,8.0
1,E6-A,aligned,fixed,local_only,0.25,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.20541700720787048,0.5228257179260254,0.8841679692268372,0.3067363202571869,2.2295117378234863,9.60489273071289,6.161170959472656,8.0,8.0,8.0
1,E6-A,aligned,fixed,local_only,0.5,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.2252483367919922,0.36501771211624146,0.8917253613471985,0.9654534459114075,2.2428715229034424,9.691197395324707,6.064917087554932,8.0,8.0,8.0
1,E6-A,aligned,fixed,local_only,0.75,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.15888449549674988,0.16661573946475983,0.8585954308509827,1.630628228187561,2.256939172744751,9.88359546661377,6.0989766120910645,8.0,8.0,8.0
1,E6-A,aligned,fixed,local_only,1.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.0648738369345665,0.053323693573474884,0.7772558331489563,2.100093126296997,2.2541797161102295,9.930768966674805,5.857522487640381,8.0,8.0,8.0
1,E6-B,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1554318368434906,0.6373239159584045,0.8655489683151245,-0.17574989795684814,2.0471372604370117,7.961813926696777,5.2798566818237305,9.784934043884277,4.728118896484375,15.134532928466797
1,E6-B,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4731352627277374,0.34042152762413025,0.9396018385887146,0.9604535102844238,0.18406246602535248,1.2543981075286865,1.0,155.57571411132812,130.2875518798828,164.15635681152344
1,E6-B,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.45380693674087524,0.530936062335968,0.940455973148346,0.3916890323162079,0.1838865429162979,1.248931884765625,1.0,153.4254913330078,148.4544219970703,155.5982208251953
1,E6-B,aligned,learnable,near_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.26134610176086426,0.73727947473526,0.9157036542892456,-0.04669361561536789,0.1828322410583496,1.254030466079712,1.0,155.48252868652344,151.8344268798828,156.85743713378906
1,E6-B,aligned,learnable,far_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4731352627277374,0.34042152762413025,0.9396018385887146,0.9604535102844238,0.18406246602535248,1.2543981075286865,1.0,155.57571411132812,130.2875518798828,164.15635681152344
1,E6-B,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4588344693183899,0.5092345476150513,0.9405922889709473,0.48205047845840454,0.22451530396938324,1.3086953163146973,1.0000001192092896,138.85604858398438,133.53102111816406,140.85801696777344
1,E6-B,aligned,learnable,budget_matched_global,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.33274364471435547,0.6340169906616211,0.9235275983810425,0.2041490375995636,0.20979353785514832,1.2893025875091553,1.0000001192092896,134.94351196289062,130.64744567871094,136.67991638183594
1,E6-C,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1554318368434906,0.6373239159584045,0.8655489683151245,-0.17574989795684814,2.0471372604370117,7.961813926696777,5.2798566818237305,9.784934043884277,4.728118896484375,15.134532928466797
1,E6-C,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4731352627277374,0.34042152762413025,0.9396018385887146,0.9604535102844238,0.18406246602535248,1.2543981075286865,1.0,155.57571411132812,130.2875518798828,164.15635681152344
1,E6-C,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.45380693674087524,0.530936062335968,0.940455973148346,0.3916890323162079,0.1838865429162979,1.248931884765625,1.0,153.4254913330078,148.4544219970703,155.5982208251953
1,E6-C,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4588344693183899,0.5092345476150513,0.9405922889709473,0.48205047845840454,0.22451530396938324,1.3086953163146973,1.0000001192092896,138.85604858398438,133.53102111816406,140.85801696777344
1,E6-C,shuffled,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.023030009120702744,0.10398997366428375,0.5237144827842712,0.1251048445701599,3.8588428497314453,47.7193603515625,38.122100830078125,1.7167667150497437,0.9765235185623169,3.6451516151428223
1,E6-C,shuffled,learnable,local_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.02610253356397152,0.12404140830039978,0.5348730683326721,0.6699448823928833,2.9741978645324707,31.625991821289062,2.914421796798706,6.8067474365234375,0.05545840412378311,22.848552703857422
1,E6-C,shuffled,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.03522451967000961,0.12106750905513763,0.5619518756866455,0.3415980041027069,0.1276719868183136,1.1728966236114502,1.0,157.35708618164062,146.77769470214844,160.7594451904297
1,E6-C,shuffled,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.030792606994509697,0.15371422469615936,0.5641244053840637,0.34164535999298096,0.16748648881912231,1.2276220321655273,1.0,137.40322875976562,108.75855255126953,146.33267211914062
2,E6-A,aligned,fixed,positive_only,0.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.14229434728622437,0.5948309898376465,0.8498548865318298,-0.18621185421943665,2.2431740760803223,9.617288589477539,6.423822402954102,8.0,8.0,8.0
2,E6-A,aligned,fixed,local_only,0.1,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1630135476589203,0.5798296332359314,0.8607915639877319,-0.01881837099790573,2.240039110183716,9.582817077636719,6.341269493103027,8.0,8.0,8.0
2,E6-A,aligned,fixed,local_only,0.25,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.19462506473064423,0.5309747457504272,0.8750405311584473,0.28990763425827026,2.242440938949585,9.603318214416504,6.33098030090332,8.0,8.0,8.0
2,E6-A,aligned,fixed,local_only,0.5,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.2153758853673935,0.3709790110588074,0.8834781646728516,0.914061963558197,2.2739171981811523,9.893260955810547,6.69428014755249,8.0,8.0,8.0
2,E6-A,aligned,fixed,local_only,0.75,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1533460170030594,0.17531529068946838,0.8523380756378174,1.5409468412399292,2.305579423904419,10.186897277832031,7.133148670196533,8.0,8.0,8.0
2,E6-A,aligned,fixed,local_only,1.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.05227756127715111,0.041914258152246475,0.7617265582084656,2.074429750442505,2.3121981620788574,10.27612018585205,6.94239616394043,8.0,8.0,8.0
2,E6-B,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.15170058608055115,0.6393716931343079,0.8592633008956909,-0.19680890440940857,2.0479226112365723,7.939502239227295,5.138885498046875,9.477619171142578,7.093987941741943,10.96942138671875
2,E6-B,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4600175619125366,0.3471550941467285,0.9336504936218262,0.9188814163208008,0.22089773416519165,1.3043756484985352,1.0000004768371582,153.3662109375,127.51087188720703,162.39163208007812
2,E6-B,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.3629283905029297,0.6070922613143921,0.9229483008384705,0.24745088815689087,0.19311659038066864,1.2629061937332153,1.000000238418579,155.2264404296875,151.85696411132812,156.64596557617188
2,E6-B,aligned,learnable,near_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.22365187108516693,0.7671380639076233,0.9020979404449463,-0.14228631556034088,0.2012162208557129,1.2762272357940674,1.000000238418579,155.76492309570312,152.71766662597656,157.14366149902344
2,E6-B,aligned,learnable,far_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4600175619125366,0.3471550941467285,0.9336504936218262,0.9188814163208008,0.22089773416519165,1.3043756484985352,1.0000004768371582,153.3662109375,127.51087188720703,162.39163208007812
2,E6-B,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.44118553400039673,0.5238831639289856,0.9327163100242615,0.4536491632461548,0.22689534723758698,1.3122490644454956,1.0000029802322388,139.51901245117188,133.89112854003906,141.4608612060547
2,E6-B,aligned,learnable,budget_matched_global,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.29339760541915894,0.6866833567619324,0.912574827671051,0.06102097034454346,0.23133867979049683,1.3211263418197632,1.0000019073486328,133.06344604492188,127.74552917480469,135.10179138183594
2,E6-C,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.15170058608055115,0.6393716931343079,0.8592633008956909,-0.19680890440940857,2.0479226112365723,7.939502239227295,5.138885498046875,9.477619171142578,7.093987941741943,10.96942138671875
2,E6-C,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4600175619125366,0.3471550941467285,0.9336504936218262,0.9188814163208008,0.22089773416519165,1.3043756484985352,1.0000004768371582,153.3662109375,127.51087188720703,162.39163208007812
2,E6-C,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.3629283905029297,0.6070922613143921,0.9229483008384705,0.24745088815689087,0.19311659038066864,1.2629061937332153,1.000000238418579,155.2264404296875,151.85696411132812,156.64596557617188
2,E6-C,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.44118553400039673,0.5238831639289856,0.9327163100242615,0.4536491632461548,0.22689534723758698,1.3122490644454956,1.0000029802322388,139.51901245117188,133.89112854003906,141.4608612060547
2,E6-C,shuffled,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.022925283759832382,0.09439246356487274,0.5251126885414124,0.2961973249912262,3.8927135467529297,49.53803253173828,36.80247116088867,1.5715059041976929,0.7184202671051025,3.6952714920043945
2,E6-C,shuffled,learnable,local_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.02594023197889328,0.09252563118934631,0.513009786605835,-0.15624243021011353,2.8213083744049072,31.68517303466797,2.0670900344848633,8.135519027709961,0.050001781433820724,30.477535247802734
2,E6-C,shuffled,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.03723474219441414,0.1149725466966629,0.5758087635040283,0.20348568260669708,0.17975671589374542,1.2484557628631592,1.0,158.08168029785156,143.78009033203125,163.04627990722656
2,E6-C,shuffled,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.027933040633797646,0.09175645560026169,0.5188120007514954,0.12183979153633118,0.17435581982135773,1.241762638092041,1.0,144.99594116210938,129.86334228515625,152.52978515625
3,E6-A,aligned,fixed,positive_only,0.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.14078018069267273,0.5894513726234436,0.8516196608543396,-0.1843239963054657,2.268826484680176,9.90202522277832,6.903195858001709,8.0,8.0,8.0
3,E6-A,aligned,fixed,local_only,0.1,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1609794944524765,0.575410783290863,0.8628355264663696,-0.014032947830855846,2.261970043182373,9.830005645751953,6.985991477966309,8.0,8.0,8.0
3,E6-A,aligned,fixed,local_only,0.25,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1918536126613617,0.5239036679267883,0.8774564266204834,0.3170514702796936,2.26015305519104,9.799795150756836,7.02026891708374,8.0,8.0,8.0
3,E6-A,aligned,fixed,local_only,0.5,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.20845583081245422,0.3461076021194458,0.8826403617858887,0.9981445670127869,2.284709930419922,10.046011924743652,7.0596208572387695,8.0,8.0,8.0
3,E6-A,aligned,fixed,local_only,0.75,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.14142310619354248,0.15635356307029724,0.8433409929275513,1.6169065237045288,2.309403419494629,10.312963485717773,7.277624130249023,8.0,8.0,8.0
3,E6-A,aligned,fixed,local_only,1.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.055903222411870956,0.04516378417611122,0.7567834854125977,2.0451035499572754,2.2875640392303467,10.076830863952637,7.083370208740234,8.0,8.0,8.0
3,E6-B,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.15161946415901184,0.6431871652603149,0.8624542951583862,-0.18802326917648315,2.0380351543426514,7.898975372314453,5.075652599334717,9.894176483154297,6.234806537628174,13.237103462219238
3,E6-B,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.43175095319747925,0.3638570308685303,0.9338878393173218,0.9122991561889648,0.23218485713005066,1.3301506042480469,1.000000238418579,153.74195861816406,133.1184844970703,163.26596069335938
3,E6-B,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.3461569547653198,0.6230818629264832,0.9261685013771057,0.2622876763343811,0.24092265963554382,1.3460283279418945,1.0,153.89035034179688,149.72354125976562,155.2311553955078
3,E6-B,aligned,learnable,near_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.19461455941200256,0.7856993675231934,0.8987623453140259,-0.13932114839553833,0.23329278826713562,1.3326529264450073,1.0,154.5614776611328,152.0364227294922,155.70077514648438
3,E6-B,aligned,learnable,far_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.43175095319747925,0.3638570308685303,0.9338878393173218,0.9122991561889648,0.23218485713005066,1.3301506042480469,1.000000238418579,153.74195861816406,133.1184844970703,163.26596069335938
3,E6-B,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.39558643102645874,0.5519415140151978,0.933243453502655,0.4804116487503052,0.26364001631736755,1.3774443864822388,1.0000008344650269,140.2739715576172,135.13632202148438,141.74476623535156
3,E6-B,aligned,learnable,budget_matched_global,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.2951854169368744,0.684974193572998,0.9193693995475769,0.14375030994415283,0.2522816061973572,1.3617863655090332,1.0000005960464478,133.67636108398438,130.2658233642578,135.39735412597656
3,E6-C,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.15161946415901184,0.6431871652603149,0.8624542951583862,-0.18802326917648315,2.0380351543426514,7.898975372314453,5.075652599334717,9.894176483154297,6.234806537628174,13.237103462219238
3,E6-C,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.43175095319747925,0.3638570308685303,0.9338878393173218,0.9122991561889648,0.23218485713005066,1.3301506042480469,1.000000238418579,153.74195861816406,133.1184844970703,163.26596069335938
3,E6-C,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.3461569547653198,0.6230818629264832,0.9261685013771057,0.2622876763343811,0.24092265963554382,1.3460283279418945,1.0,153.89035034179688,149.72354125976562,155.2311553955078
3,E6-C,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.39558643102645874,0.5519415140151978,0.933243453502655,0.4804116487503052,0.26364001631736755,1.3774443864822388,1.0000008344650269,140.2739715576172,135.13632202148438,141.74476623535156
3,E6-C,shuffled,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.018780410289764404,0.08852310478687286,0.508375883102417,0.1687980592250824,3.959120035171509,52.79693603515625,40.91090393066406,1.315554141998291,0.5856471657752991,3.7231438159942627
3,E6-C,shuffled,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.021010594442486763,0.12079034745693207,0.5232256054878235,0.08001962304115295,2.3588154315948486,26.662752151489258,1.3373476266860962,17.835294723510742,0.05000000074505806,58.7145881652832
3,E6-C,shuffled,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.015123141929507256,0.11082857102155685,0.49177002906799316,0.0036253128200769424,0.19807204604148865,1.2787959575653076,1.0000003576278687,159.31845092773438,145.23338317871094,164.23582458496094
3,E6-C,shuffled,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.023057250306010246,0.1579883098602295,0.5358971357345581,0.0016100043430924416,0.22614867985248566,1.3184150457382202,1.0000035762786865,134.6350555419922,109.43653106689453,141.88584899902344
4,E6-A,aligned,fixed,positive_only,0.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1464814990758896,0.603044867515564,0.8569610118865967,-0.19909031689167023,2.2199313640594482,9.357295036315918,6.938838481903076,8.0,8.0,8.0
4,E6-A,aligned,fixed,local_only,0.1,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.16858899593353271,0.5889996290206909,0.8687288761138916,-0.013516612350940704,2.213984966278076,9.292022705078125,6.980896949768066,8.0,8.0,8.0
4,E6-A,aligned,fixed,local_only,0.25,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.20261487364768982,0.5363302230834961,0.8832060694694519,0.33253830671310425,2.21523118019104,9.291191101074219,7.009908199310303,8.0,8.0,8.0
4,E6-A,aligned,fixed,local_only,0.5,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.22064603865146637,0.36683472990989685,0.8876849412918091,1.0000762939453125,2.2561404705047607,9.692366600036621,7.191085338592529,8.0,8.0,8.0
4,E6-A,aligned,fixed,local_only,0.75,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.14506198465824127,0.16799677908420563,0.8471375107765198,1.6400648355484009,2.290590763092041,10.07596206665039,7.4149909019470215,8.0,8.0,8.0
4,E6-A,aligned,fixed,local_only,1.0,0.0,2000,persistent_drift_or_inconclusive,False,False,False,0.05280433967709541,0.04729846119880676,0.7554842829704285,2.0992279052734375,2.2658851146698,9.821730613708496,7.316605567932129,8.0,8.0,8.0
4,E6-B,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1554514616727829,0.6491578817367554,0.8664401173591614,-0.2033940702676773,2.0237812995910645,7.712014675140381,5.535300254821777,9.58597469329834,6.423553943634033,11.510589599609375
4,E6-B,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.5193650126457214,0.33976835012435913,0.9429298639297485,0.9550029039382935,0.17996196448802948,1.247241735458374,1.0000001192092896,156.79075622558594,132.41021728515625,165.58335876464844
4,E6-B,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.427870512008667,0.5602843165397644,0.938087522983551,0.32407939434051514,0.16536766290664673,1.225328803062439,1.0,153.537109375,149.09091186523438,155.2249755859375
4,E6-B,aligned,learnable,near_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.25351423025131226,0.7439265251159668,0.9161627292633057,-0.06962599605321884,0.1668255627155304,1.2285914421081543,1.0,154.9033660888672,151.45913696289062,156.33534240722656
4,E6-B,aligned,learnable,far_zero,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.5193650126457214,0.33976835012435913,0.9429298639297485,0.9550029039382935,0.17996196448802948,1.247241735458374,1.0000001192092896,156.79075622558594,132.41021728515625,165.58335876464844
4,E6-B,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4792967438697815,0.506913423538208,0.9416240453720093,0.4825901985168457,0.20491911470890045,1.2847192287445068,1.0000004768371582,141.7568359375,138.0419921875,143.15670776367188
4,E6-B,aligned,learnable,budget_matched_global,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.34787213802337646,0.6476205587387085,0.929786205291748,0.16495098173618317,0.2041427493095398,1.283847451210022,1.0000004768371582,134.31053161621094,129.38233947753906,136.39236450195312
4,E6-C,aligned,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.1554514616727829,0.6491578817367554,0.8664401173591614,-0.2033940702676773,2.0237812995910645,7.712014675140381,5.535300254821777,9.58597469329834,6.423553943634033,11.510589599609375
4,E6-C,aligned,learnable,local_only,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.5193650126457214,0.33976835012435913,0.9429298639297485,0.9550029039382935,0.17996196448802948,1.247241735458374,1.0000001192092896,156.79075622558594,132.41021728515625,165.58335876464844
4,E6-C,aligned,learnable,uncontrolled,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.427870512008667,0.5602843165397644,0.938087522983551,0.32407939434051514,0.16536766290664673,1.225328803062439,1.0,153.537109375,149.09091186523438,155.2249755859375
4,E6-C,aligned,learnable,far_cap,0.5,1.0,2000,support_or_temperature_boundary,False,True,False,0.4792967438697815,0.506913423538208,0.9416240453720093,0.4825901985168457,0.20491911470890045,1.2847192287445068,1.0000004768371582,141.7568359375,138.0419921875,143.15670776367188
4,E6-C,shuffled,learnable,positive_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.021400287747383118,0.1062113493680954,0.5271774530410767,-0.11983216553926468,3.827005624771118,46.46369934082031,33.891841888427734,1.7926357984542847,0.9464334845542908,4.376570701599121
4,E6-C,shuffled,learnable,local_only,0.5,1.0,2000,persistent_drift_or_inconclusive,False,False,False,0.021000638604164124,0.13171572983264923,0.5479841232299805,-0.06691332161426544,2.436919927597046,16.47248649597168,2.7246761322021484,8.414764404296875,0.13023348152637482,23.072830200195312
