seed,protocol,embedding_mode,concentration_mode,method,alpha,far_lambda,completed_steps,terminal_class,task_performance_collapse,support_or_temperature_boundary,nan_inf_numerical_failure,final_hidden_optimal_probability,final_positive_support_probability,final_expected_semantic_reward,final_normalized_semantic_extrapolation,final_entropy_mean,final_effective_support_mean,final_effective_support_p05,final_concentration_mean,final_concentration_min,final_concentration_max
156,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.07732400298118591,0.47339028120040894,0.7334626317024231,-0.8394237756729126,2.22454833984375,9.548110961914062,5.983809947967529,8.0,8.0,8.0
156,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.09779679775238037,0.3764215111732483,0.7581416368484497,-0.30682748556137085,2.2201027870178223,9.501214981079102,5.936910152435303,8.0,8.0,8.0
156,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.09689418226480484,0.2462426871061325,0.758780300617218,0.2679741382598877,2.2397541999816895,9.701495170593262,5.892764091491699,8.0,8.0,8.0
156,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.07910877466201782,0.12438064068555832,0.7406723499298096,0.8940825462341309,2.247882127761841,9.776237487792969,5.916323661804199,8.0,8.0,8.0
156,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.037282608449459076,0.05892924964427948,0.6819652318954468,1.264970064163208,2.271648645401001,9.99935245513916,6.024689674377441,8.0,8.0,8.0
157,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.08427457511425018,0.454987108707428,0.7547228336334229,-0.7804116010665894,2.272853136062622,9.880475997924805,7.043985366821289,8.0,8.0,8.0
157,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.10104095190763474,0.36258965730667114,0.7833466529846191,-0.2205449342727661,2.287679433822632,10.027122497558594,7.1017985343933105,8.0,8.0,8.0
157,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.08712026476860046,0.2208867371082306,0.7743120789527893,0.4448322057723999,2.325127363204956,10.434027671813965,7.2396087646484375,8.0,8.0,8.0
157,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06225603446364403,0.10571567714214325,0.7484351992607117,0.9847481846809387,2.3452534675598145,10.650524139404297,7.212889194488525,8.0,8.0,8.0
157,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.029324844479560852,0.04582570493221283,0.6907433271408081,1.3477740287780762,2.340657949447632,10.601316452026367,7.19505500793457,8.0,8.0,8.0
158,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06461197137832642,0.4630536735057831,0.7342218160629272,-0.8016030788421631,2.287199020385742,10.194665908813477,6.41226863861084,8.0,8.0,8.0
158,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.0862240344285965,0.3802295923233032,0.7585336565971375,-0.2827669680118561,2.280590534210205,10.201164245605469,6.129922866821289,8.0,8.0,8.0
158,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.0876706913113594,0.2316875457763672,0.7566521167755127,0.3025561571121216,2.2993228435516357,10.430076599121094,5.953032970428467,8.0,8.0,8.0
158,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06775251775979996,0.10796158760786057,0.7305107116699219,0.9188567996025085,2.296469211578369,10.39256477355957,5.886960506439209,8.0,8.0,8.0
158,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.04006778821349144,0.04729604348540306,0.6829383969306946,1.3030132055282593,2.3020741939544678,10.427860260009766,5.9368205070495605,8.0,8.0,8.0
159,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.07296568900346756,0.4507027864456177,0.7450963854789734,-0.7675298452377319,2.3083033561706543,10.263154983520508,6.976279258728027,8.0,8.0,8.0
159,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.09168749302625656,0.380035936832428,0.7660907506942749,-0.2902733087539673,2.2957684993743896,10.152173042297363,6.687990188598633,8.0,8.0,8.0
159,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_terminal_plateau,False,False,False,0.08931082487106323,0.24019834399223328,0.7627780437469482,0.298412561416626,2.3143692016601562,10.38986587524414,6.646356105804443,8.0,8.0,8.0
159,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06802671402692795,0.10957976430654526,0.7403637170791626,0.9169554710388184,2.324066638946533,10.479145050048828,6.733763694763184,8.0,8.0,8.0
159,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.031464822590351105,0.03853726387023926,0.6771599054336548,1.364081859588623,2.3223016262054443,10.434993743896484,7.124605655670166,8.0,8.0,8.0
160,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06493379175662994,0.45396265387535095,0.7363525032997131,-0.8960760235786438,2.289233684539795,10.08090591430664,6.688525199890137,8.0,8.0,8.0
160,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.08837616443634033,0.37822985649108887,0.7612119317054749,-0.3820231258869171,2.2741470336914062,9.945825576782227,6.570581436157227,8.0,8.0,8.0
160,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.08476541191339493,0.25315168499946594,0.7543745636940002,0.21248078346252441,2.2723424434661865,9.927938461303711,6.548311710357666,8.0,8.0,8.0
160,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06014218553900719,0.11556725949048996,0.7198265790939331,0.8049473762512207,2.2753403186798096,9.91849136352539,6.863239288330078,8.0,8.0,8.0
160,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.02928650751709938,0.046080756932497025,0.6613784432411194,1.2377541065216064,2.267012119293213,9.838324546813965,6.718429088592529,8.0,8.0,8.0
161,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06362338364124298,0.47092312574386597,0.7405206561088562,-0.840033769607544,2.2567315101623535,9.818659782409668,6.239116668701172,8.0,8.0,8.0
161,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.08383873105049133,0.4013509750366211,0.7609978914260864,-0.36000436544418335,2.2615809440612793,9.839582443237305,6.459599018096924,8.0,8.0,8.0
161,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.09432496130466461,0.2523285150527954,0.7701200246810913,0.23988591134548187,2.285655975341797,10.052698135375977,6.583951950073242,8.0,8.0,8.0
161,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.07340726256370544,0.11930186301469803,0.7482712268829346,0.8659963011741638,2.3203892707824707,10.418380737304688,6.694694519042969,8.0,8.0,8.0
161,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.035908084362745285,0.04548466578125954,0.6913295984268188,1.2967326641082764,2.310507297515869,10.336597442626953,6.406798839569092,8.0,8.0,8.0
162,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06514295190572739,0.46618878841400146,0.7420029044151306,-0.7964658737182617,2.291809320449829,10.081971168518066,7.010218620300293,8.0,8.0,8.0
162,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.083084337413311,0.3765735924243927,0.7625415921211243,-0.2892961800098419,2.273120880126953,9.884203910827637,7.099885940551758,8.0,8.0,8.0
162,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.08663812279701233,0.24103794991970062,0.7637918591499329,0.31725239753723145,2.2803590297698975,9.961040496826172,7.117439270019531,8.0,8.0,8.0
162,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.0644804984331131,0.11670439690351486,0.7386935353279114,0.9009910821914673,2.28078031539917,9.993330001831055,7.0351433753967285,8.0,8.0,8.0
162,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.03406136482954025,0.04462820664048195,0.6808184385299683,1.2886252403259277,2.2835254669189453,10.013137817382812,6.935748100280762,8.0,8.0,8.0
163,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.05747407674789429,0.4637151062488556,0.7325028777122498,-0.9114717841148376,2.3124470710754395,10.40977954864502,6.476094722747803,8.0,8.0,8.0
163,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.08279500156641006,0.3826025724411011,0.7618271112442017,-0.4158819019794464,2.2982022762298584,10.344565391540527,5.984904766082764,8.0,8.0,8.0
163,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_terminal_plateau,False,False,False,0.09439004957675934,0.2398419976234436,0.7628083229064941,0.2392980307340622,2.306900978088379,10.536800384521484,5.552199363708496,8.0,8.0,8.0
163,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.07198654860258102,0.11047691851854324,0.7281370162963867,0.8326404094696045,2.2693471908569336,10.24337100982666,4.982906818389893,8.0,8.0,8.0
163,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.04408448934555054,0.04508543387055397,0.6766417026519775,1.2902719974517822,2.240596294403076,9.960010528564453,4.959599018096924,8.0,8.0,8.0
164,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.0647483840584755,0.4757857620716095,0.7470372915267944,-0.8223249316215515,2.2668344974517822,9.822153091430664,7.0961198806762695,8.0,8.0,8.0
164,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.09304305911064148,0.3870083689689636,0.779696524143219,-0.2658444344997406,2.249542236328125,9.65771770477295,6.902743816375732,8.0,8.0,8.0
164,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.09323996305465698,0.2542475759983063,0.7736672759056091,0.26219722628593445,2.2675044536590576,9.829988479614258,7.061178684234619,8.0,8.0,8.0
164,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06499751657247543,0.11250302195549011,0.7420873045921326,0.8546016216278076,2.281177520751953,9.972578048706055,7.085376262664795,8.0,8.0,8.0
164,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.034247495234012604,0.04296161234378815,0.6907563209533691,1.3099281787872314,2.2495381832122803,9.653202056884766,6.963228702545166,8.0,8.0,8.0
165,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06685741245746613,0.46060290932655334,0.7358534932136536,-0.8571291565895081,2.271113395690918,9.942511558532715,6.504220485687256,8.0,8.0,8.0
165,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.09105189144611359,0.3901198208332062,0.7646097540855408,-0.3415675461292267,2.2563538551330566,9.795866966247559,6.44470739364624,8.0,8.0,8.0
165,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.09046701341867447,0.24781683087348938,0.7668056488037109,0.24798505008220673,2.2566826343536377,9.78139877319336,6.603456497192383,8.0,8.0,8.0
165,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.07528602331876755,0.11922119557857513,0.7457099556922913,0.8666441440582275,2.257723808288574,9.779631614685059,6.6373701095581055,8.0,8.0,8.0
165,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.03643960505723953,0.04792829975485802,0.6801397204399109,1.2620056867599487,2.249229907989502,9.70590877532959,6.525191783905029,8.0,8.0,8.0
166,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06611993163824081,0.4690895080566406,0.7405467629432678,-0.8482601642608643,2.3243093490600586,10.430335998535156,7.030630111694336,8.0,8.0,8.0
166,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.08876438438892365,0.3834238052368164,0.7634323835372925,-0.3478759527206421,2.3208465576171875,10.394721984863281,7.103833198547363,8.0,8.0,8.0
166,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_terminal_plateau,False,False,False,0.08911942690610886,0.24952155351638794,0.7669709920883179,0.2072906494140625,2.323047399520874,10.422797203063965,6.935614585876465,8.0,8.0,8.0
166,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.0717337504029274,0.11251123249530792,0.7400979399681091,0.806786835193634,2.2977209091186523,10.186563491821289,6.741897106170654,8.0,8.0,8.0
166,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.033442601561546326,0.04328237846493721,0.6782269477844238,1.2655065059661865,2.2918050289154053,10.110240936279297,6.753593444824219,8.0,8.0,8.0
167,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.0651482492685318,0.4753877520561218,0.7490949630737305,-0.808559000492096,2.265817165374756,9.826955795288086,6.627741813659668,8.0,8.0,8.0
167,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.08490137755870819,0.38752245903015137,0.7721925973892212,-0.3217073082923889,2.269850969314575,9.884403228759766,6.554667949676514,8.0,8.0,8.0
167,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.08162617683410645,0.2399880439043045,0.7672505378723145,0.28500527143478394,2.2999112606048584,10.19168758392334,6.837896347045898,8.0,8.0,8.0
167,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06203344836831093,0.11641553789377213,0.7537454962730408,0.8896641135215759,2.3171000480651855,10.354480743408203,7.124211311340332,8.0,8.0,8.0
167,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.027092264965176582,0.044949956238269806,0.6892629861831665,1.2919600009918213,2.3063228130340576,10.263901710510254,6.93892240524292,8.0,8.0,8.0
168,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.06986026465892792,0.45420050621032715,0.7473174333572388,-0.8313263654708862,2.287128210067749,10.052165031433105,6.8145222663879395,8.0,8.0,8.0
168,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.08675578236579895,0.3689275085926056,0.7690821886062622,-0.2884034514427185,2.2973597049713135,10.137260437011719,7.122781753540039,8.0,8.0,8.0
168,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.08534003794193268,0.22410742938518524,0.7713173031806946,0.3523583710193634,2.321516752243042,10.372031211853027,7.375351428985596,8.0,8.0,8.0
168,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.057761602103710175,0.10875369608402252,0.7286301851272583,0.8754627108573914,2.3156964778900146,10.317843437194824,7.283684253692627,8.0,8.0,8.0
168,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.03450492024421692,0.048742279410362244,0.6758533120155334,1.2177010774612427,2.2899365425109863,10.106121063232422,6.473499298095703,8.0,8.0,8.0
169,E6-A,aligned,fixed,positive_only,0.0,0.0,32000,formal_terminal_plateau,False,False,False,0.0679285004734993,0.46626192331314087,0.7447037696838379,-0.8239552974700928,2.2844796180725098,10.068268775939941,6.909952163696289,8.0,8.0,8.0
169,E6-A,aligned,fixed,local_only,0.25,0.0,32000,formal_terminal_plateau,False,False,False,0.09178443253040314,0.38567477464675903,0.7692157030105591,-0.2920222282409668,2.2763803005218506,9.980794906616211,6.854208946228027,8.0,8.0,8.0
169,E6-A,aligned,fixed,local_only,0.5,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.08908549696207047,0.2533188462257385,0.7628020644187927,0.28988999128341675,2.2867541313171387,10.093043327331543,6.839908123016357,8.0,8.0,8.0
169,E6-A,aligned,fixed,local_only,0.75,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.06771630793809891,0.12893253564834595,0.7342063188552856,0.7893574833869934,2.302232503890991,10.253419876098633,6.806113243103027,8.0,8.0,8.0
169,E6-A,aligned,fixed,local_only,1.0,0.0,32000,formal_persistent_drift_or_inconclusive,False,False,False,0.03469707816839218,0.05357271060347557,0.6822123527526855,1.239158272743225,2.3108556270599365,10.326251029968262,7.030205726623535,8.0,8.0,8.0
